0.000000000000000000e+00,4.588071140209622478e-01,-4.588071140209622478e-01
2.000000000000000042e-02,4.606879748067195246e-01,-4.588071140209622478e-01
4.000000000000000083e-02,4.625283320581347613e-01,-4.588071140209622478e-01
5.999999999999999778e-02,4.643294801774974778e-01,-4.588071140209622478e-01
8.000000000000000167e-02,4.660926589935143749e-01,-4.588071140209622478e-01
1.000000000000000056e-01,4.678190566074213463e-01,-4.588071140209622478e-01
1.199999999999999956e-01,4.695098120628186655e-01,-4.588071140209622478e-01
1.400000000000000133e-01,4.711660178518361497e-01,-4.588071140209622478e-01
1.600000000000000033e-01,4.727887222692155889e-01,-4.588071140209622478e-01
1.799999999999999933e-01,4.743789316249703014e-01,-4.588071140209622478e-01
2.000000000000000111e-01,4.759376123254349666e-01,-4.588071140209622478e-01
2.200000000000000011e-01,4.774656928317494442e-01,-4.588071140209622478e-01
2.399999999999999911e-01,4.789640655041160211e-01,-4.588071140209622478e-01
2.700000000000000178e-01,4.811577902013572938e-01,-4.588071140209622478e-01
2.899999999999999800e-01,4.825855758649881810e-01,-4.588071140209622478e-01
3.099999999999999978e-01,4.839865168695458020e-01,-4.588071140209622478e-01
3.300000000000000155e-01,4.853613632480485163e-01,-4.588071140209622478e-01
3.499999999999999778e-01,4.867108373503563623e-01,-4.588071140209622478e-01
3.699999999999999956e-01,4.880356351086997946e-01,-4.588071140209622478e-01
3.900000000000000133e-01,4.893364272344127297e-01,-4.588071140209622478e-01
4.099999999999999756e-01,4.906138603501952189e-01,-4.588071140209622478e-01
4.299999999999999933e-01,4.918685580619205910e-01,-4.588071140209622478e-01
4.500000000000000111e-01,4.931011219737201356e-01,-4.588071140209622478e-01
4.699999999999999734e-01,4.943121326498172152e-01,-4.588071140209622478e-01
4.899999999999999911e-01,4.955021505263411674e-01,-4.588071140209622478e-01
5.100000000000000089e-01,4.966717167761299789e-01,-4.588071140209622478e-01
5.300000000000000266e-01,4.978213541293253774e-01,-4.588071140209622478e-01
5.500000000000000444e-01,4.989515676523746390e-01,-4.588071140209622478e-01
5.699999999999999512e-01,5.000628454878780493e-01,-4.588071140209622478e-01
5.899999999999999689e-01,5.011556595575584749e-01,-4.588071140209622478e-01
6.099999999999999867e-01,5.022304662304808431e-01,-4.588071140209622478e-01
6.300000000000000044e-01,5.032877069585089957e-01,-4.588071140209622478e-01
6.500000000000000222e-01,5.043278088808571535e-01,-4.588071140209622478e-01
6.700000000000000400e-01,5.053511853994790970e-01,-4.588071140209622478e-01
6.899999999999999467e-01,5.063582367269189310e-01,-4.588071140209622478e-01
7.099999999999999645e-01,5.073493504081520999e-01,-4.588071140209622478e-01
7.299999999999999822e-01,5.083249018178445100e-01,-4.588071140209622478e-01
7.600000000000000089e-01,5.097598421331579477e-01,-4.588071140209622478e-01
7.800000000000000266e-01,5.106980544785346687e-01,-4.588071140209622478e-01
8.000000000000000444e-01,5.116219291709600547e-01,-4.588071140209622478e-01
8.199999999999999512e-01,5.125317923777489293e-01,-4.588071140209622478e-01
8.399999999999999689e-01,5.134279604473639402e-01,-4.588071140209622478e-01
8.599999999999999867e-01,5.143107402761357694e-01,-4.588071140209622478e-01
8.800000000000000044e-01,5.151804296586696141e-01,-4.588071140209622478e-01
9.000000000000000222e-01,5.160373176227774916e-01,-4.588071140209622478e-01
9.200000000000000400e-01,5.168816847497295086e-01,-4.588071140209622478e-01
9.399999999999999467e-01,5.177138034805675026e-01,-4.588071140209622478e-01
9.599999999999999645e-01,5.185339384091848247e-01,-4.588071140209622478e-01
9.799999999999999822e-01,5.193423465628346225e-01,-4.588071140209622478e-01
1.000000000000000000e+00,5.201392776706903476e-01,-4.588071140209622478e-01
